2021-07-16 00:07:08.611 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDate as reading converter.
2021-07-16 00:07:08.613 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter.
2021-07-16 00:07:08.616 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Instant as reading converter.
2021-07-16 00:07:09.069 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Character to class java.lang.String as writing converter.
2021-07-16 00:07:09.070 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Locale to class java.lang.String as writing converter.
2021-07-16 00:07:09.071 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class java.lang.String as writing converter.
2021-07-16 00:07:09.071 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class org.bson.types.Decimal128 as writing converter.
2021-07-16 00:07:09.071 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigDecimal as reading converter.
2021-07-16 00:07:09.071 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Decimal128 to class java.math.BigDecimal as reading converter.
2021-07-16 00:07:09.072 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigInteger to class java.lang.String as writing converter.
2021-07-16 00:07:09.072 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigInteger as reading converter.
2021-07-16 00:07:09.072 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URL to class java.lang.String as writing converter.
2021-07-16 00:07:09.072 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URL as reading converter.
2021-07-16 00:07:09.073 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class java.lang.String as reading converter.
2021-07-16 00:07:09.073 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.query.Term to class java.lang.String as writing converter.
2021-07-16 00:07:09.074 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.script.NamedMongoScript to class org.bson.Document as writing converter.
2021-07-16 00:07:09.074 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.script.NamedMongoScript as reading converter.
2021-07-16 00:07:09.074 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Currency to class java.lang.String as writing converter.
2021-07-16 00:07:09.074 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.util.Currency as reading converter.
2021-07-16 00:07:09.075 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicInteger to class java.lang.Integer as writing converter.
2021-07-16 00:07:09.075 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicLong to class java.lang.Long as writing converter.
2021-07-16 00:07:09.075 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Long to class java.util.concurrent.atomic.AtomicLong as reading converter.
2021-07-16 00:07:09.075 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Integer to class java.util.concurrent.atomic.AtomicInteger as reading converter.
2021-07-16 00:07:09.075 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Binary to class [B as reading converter.
2021-07-16 00:07:09.076 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.BsonTimestamp to class java.time.Instant as reading converter.
2021-07-16 00:07:09.076 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URI as reading converter.
2021-07-16 00:07:09.076 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URI to class java.lang.String as writing converter.
2021-07-16 00:07:09.076 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDate to class java.util.Date as writing converter.
2021-07-16 00:07:09.076 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDateTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.077 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.DateTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.077 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.LocalDate as reading converter.
2021-07-16 00:07:09.077 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.LocalDateTime as reading converter.
2021-07-16 00:07:09.077 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.DateTime as reading converter.
2021-07-16 00:07:09.077 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter.
2021-07-16 00:07:09.078  WARN 24820 --- [main] o.s.data.convert.CustomConversions       : Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDateTime to class org.joda.time.DateTime as writing converter.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Instant to class org.joda.time.LocalDateTime as writing converter.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDateTime to class java.time.Instant as writing converter.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDateTime to class java.time.LocalDateTime as writing converter.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Box to class org.bson.Document as writing converter.
2021-07-16 00:07:09.079 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Polygon to class org.bson.Document as writing converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Circle to class org.bson.Document as writing converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.Sphere to class org.bson.Document as writing converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Box as reading converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Polygon as reading converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Circle as reading converter.
2021-07-16 00:07:09.080 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.Sphere as reading converter.
2021-07-16 00:07:09.081 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Point as reading converter.
2021-07-16 00:07:09.081 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Point to class org.bson.Document as writing converter.
2021-07-16 00:07:09.082 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.query.GeoCommand to class org.bson.Document as writing converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from interface org.springframework.data.mongodb.core.geo.GeoJson to class org.bson.Document as writing converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPoint to class org.bson.Document as writing converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPolygon to class org.bson.Document as writing converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPoint as reading converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPolygon as reading converter.
2021-07-16 00:07:09.083 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonLineString as reading converter.
2021-07-16 00:07:09.084 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiLineString as reading converter.
2021-07-16 00:07:09.084 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPoint as reading converter.
2021-07-16 00:07:09.084 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPolygon as reading converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonGeometryCollection as reading converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to interface org.springframework.data.mongodb.core.geo.GeoJson as reading converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDate to class java.util.Date as writing converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDateTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.DateTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.LocalDate as reading converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.LocalDateTime as reading converter.
2021-07-16 00:07:09.085 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class org.joda.time.DateTime as reading converter.
2021-07-16 00:07:09.086 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter. class java.time.LocalDateTime is not a store supported simple type!
2021-07-16 00:07:09.086 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.LocalDateTime to class org.joda.time.DateTime as writing converter. class org.joda.time.DateTime is not a store supported simple type!
2021-07-16 00:07:09.086 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.Instant to class org.joda.time.LocalDateTime as writing converter. class org.joda.time.LocalDateTime is not a store supported simple type!
2021-07-16 00:07:09.087 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class org.joda.time.LocalDateTime to class java.time.Instant as writing converter. class java.time.Instant is not a store supported simple type!
2021-07-16 00:07:09.087 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class org.joda.time.LocalDateTime to class java.time.LocalDateTime as writing converter. class java.time.LocalDateTime is not a store supported simple type!
2021-07-16 00:07:09.087 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter.
2021-07-16 00:07:09.087 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.087 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalDate as reading converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDate to class java.util.Date as writing converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalTime as reading converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalTime to class java.util.Date as writing converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.Instant as reading converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Instant to class java.util.Date as writing converter.
2021-07-16 00:07:09.088 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.LocalDateTime to class java.time.Instant as reading converter. class java.time.LocalDateTime is not a store supported simple type!
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.Instant to class java.time.LocalDateTime as reading converter. class java.time.Instant is not a store supported simple type!
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.ZoneId to class java.lang.String as writing converter.
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.ZoneId as reading converter.
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Duration to class java.lang.String as writing converter.
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Duration as reading converter.
2021-07-16 00:07:09.089 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Period to class java.lang.String as writing converter.
2021-07-16 00:07:09.090 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Period as reading converter.
2021-07-16 00:07:09.090 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDate as reading converter.
2021-07-16 00:07:09.090 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter.
2021-07-16 00:07:09.090 DEBUG 24820 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Instant as reading converter.
2021-07-16 00:07:10.032 DEBUG 24820 --- [main] o.s.d.r.c.s.RepositoryFactorySupport     : Initializing repository instance for com.example.springboot.repository.PersonRepository…
2021-07-16 00:07:10.144 DEBUG 24820 --- [main] o.s.d.r.c.s.RepositoryFactorySupport     : Finished creation of repository instance for {}.
2021-07-16 00:07:10.249  WARN 24820 --- [main] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'personController' defined in file [C:\Users\hiep.bui\Desktop\spring\aop\target\classes\com\example\springboot\controller\PersonController.class]: Unsatisfied dependency expressed through constructor parameter 1; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'findServiceImpl': Unsatisfied dependency expressed through field 'personMapper'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'com.example.springboot.mapper.PersonMapper' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
2021-07-16 00:07:10.263  INFO 24820 --- [main] o.apache.catalina.core.StandardService   : Stopping service [Tomcat]
2021-07-16 00:07:10.305  INFO 24820 --- [main] ConditionEvaluationReportLoggingListener : 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-16 00:07:10.350 ERROR 24820 --- [main] o.s.b.d.LoggingFailureAnalysisReporter   : 

***************************
APPLICATION FAILED TO START
***************************

Description:

Field personMapper in com.example.springboot.service.FindServiceImpl required a bean of type 'com.example.springboot.mapper.PersonMapper' that could not be found.


Action:

Consider defining a bean of type 'com.example.springboot.mapper.PersonMapper' in your configuration.

2021-07-16 00:08:59.532  INFO 23692 --- [main] com.example.springboot.Application       : Starting Application using Java 1.8.0_281 on lapdell-0075 with PID 23692 (C:\Users\hiep.bui\Desktop\spring\aop\target\classes started by hiep.bui in C:\Users\hiep.bui\Desktop\spring\aop)
2021-07-16 00:08:59.537 DEBUG 23692 --- [main] com.example.springboot.Application       : Running with Spring Boot v2.5.0, Spring v5.3.7
2021-07-16 00:08:59.538  INFO 23692 --- [main] com.example.springboot.Application       : The following profiles are active: dev
2021-07-16 00:09:03.611  INFO 23692 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2021-07-16 00:09:03.622 DEBUG 23692 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Scanning for MongoDB repositories in packages com.example.springboot.
2021-07-16 00:09:03.658 DEBUG 23692 --- [main] o.s.d.r.c.RepositoryComponentProvider    : Identified candidate component class: file [C:\Users\hiep.bui\Desktop\spring\aop\target\classes\com\example\springboot\repository\PersonRepository.class]
2021-07-16 00:09:03.748  INFO 23692 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 124 ms. Found 1 MongoDB repository interfaces.
2021-07-16 00:09:05.968  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties' of type [org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:05.976  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:05.995  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimpleMetricsExportAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimpleMetricsExportAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.005  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'management.metrics.export.simple-org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimpleProperties' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimpleProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.020  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'simpleConfig' of type [org.springframework.boot.actuate.autoconfigure.metrics.export.simple.SimplePropertiesConfigAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.039  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.044  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'micrometerClock' of type [io.micrometer.core.instrument.Clock$1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.094  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'simpleMeterRegistry' of type [io.micrometer.core.instrument.simple.SimpleMeterRegistry] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.152  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'repositoryTagsProvider' of type [org.springframework.boot.actuate.metrics.data.DefaultRepositoryTagsProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:06.157  INFO 23692 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'metricsRepositoryMethodInvocationListener' of type [org.springframework.boot.actuate.metrics.data.MetricsRepositoryMethodInvocationListener] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-16 00:09:12.944  INFO 23692 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8082 (http)
2021-07-16 00:09:12.974  INFO 23692 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2021-07-16 00:09:12.975  INFO 23692 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.46]
2021-07-16 00:09:13.562  INFO 23692 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2021-07-16 00:09:13.562  INFO 23692 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 13539 ms
2021-07-16 00:09:16.206 ERROR 23692 --- [main] o.fluentd.logger.sender.RawSocketSender  : Failed to connect fluentd: "localhost":24224
2021-07-16 00:09:16.206 ERROR 23692 --- [main] o.fluentd.logger.sender.RawSocketSender  : Connection will be retried
2021-07-16 00:09:18.981  INFO 23692 --- [main] org.mongodb.driver.cluster               : Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=users.acwd9.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-iltufo-shard-0'}
2021-07-16 00:09:21.044  INFO 23692 --- [cluster-ClusterId{value='60f06bbe356660547e23fc8a', description='null'}-srv-users.acwd9.mongodb.net] org.mongodb.driver.cluster               : Adding discovered server users-shard-00-02.acwd9.mongodb.net:27017 to client view of cluster
2021-07-16 00:09:21.129  INFO 23692 --- [cluster-ClusterId{value='60f06bbe356660547e23fc8a', description='null'}-srv-users.acwd9.mongodb.net] org.mongodb.driver.cluster               : Adding discovered server users-shard-00-00.acwd9.mongodb.net:27017 to client view of cluster
2021-07-16 00:09:21.131  INFO 23692 --- [cluster-ClusterId{value='60f06bbe356660547e23fc8a', description='null'}-srv-users.acwd9.mongodb.net] org.mongodb.driver.cluster               : Adding discovered server users-shard-00-01.acwd9.mongodb.net:27017 to client view of cluster
2021-07-16 00:09:21.261 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Character to class java.lang.String as writing converter.
2021-07-16 00:09:21.262 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Locale to class java.lang.String as writing converter.
2021-07-16 00:09:21.263 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class java.lang.String as writing converter.
2021-07-16 00:09:21.264 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class org.bson.types.Decimal128 as writing converter.
2021-07-16 00:09:21.264 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigDecimal as reading converter.
2021-07-16 00:09:21.264 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Decimal128 to class java.math.BigDecimal as reading converter.
2021-07-16 00:09:21.265 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigInteger to class java.lang.String as writing converter.
2021-07-16 00:09:21.265 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigInteger as reading converter.
2021-07-16 00:09:21.266 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URL to class java.lang.String as writing converter.
2021-07-16 00:09:21.266 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URL as reading converter.
2021-07-16 00:09:21.267 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class java.lang.String as reading converter.
2021-07-16 00:09:21.268 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.query.Term to class java.lang.String as writing converter.
2021-07-16 00:09:21.269 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.script.NamedMongoScript to class org.bson.Document as writing converter.
2021-07-16 00:09:21.270 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.script.NamedMongoScript as reading converter.
2021-07-16 00:09:21.270 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Currency to class java.lang.String as writing converter.
2021-07-16 00:09:21.270 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.util.Currency as reading converter.
2021-07-16 00:09:21.271 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicInteger to class java.lang.Integer as writing converter.
2021-07-16 00:09:21.271 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicLong to class java.lang.Long as writing converter.
2021-07-16 00:09:21.271 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Long to class java.util.concurrent.atomic.AtomicLong as reading converter.
2021-07-16 00:09:21.271 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Integer to class java.util.concurrent.atomic.AtomicInteger as reading converter.
2021-07-16 00:09:21.272 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Binary to class [B as reading converter.
2021-07-16 00:09:21.273 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.BsonTimestamp to class java.time.Instant as reading converter.
2021-07-16 00:09:21.273 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URI to class java.lang.String as writing converter.
2021-07-16 00:09:21.273 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URI as reading converter.
2021-07-16 00:09:21.273 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDate to class java.util.Date as writing converter.
2021-07-16 00:09:21.273 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.LocalDateTime to class java.util.Date as writing converter.
2021-07-16 00:09:21.274 DEBUG 23692 --- [main] o.s.data.convert.CustomConversions       : Adding converter from class org.joda.time.DateTime to class java.util.Date as writing converter.
